Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Data Analyst,-1,"¡Estamos buscando un/a analista de datos apasionado/a para hacer de Properati la mejor plataforma de bienes raíces de Latam!

Serás parte de un equipo de periodismo de datos enfocado en crear historias sobre ciudades y el mercado inmobiliario en la región. Además, formarás parte un equipo interdisciplinario de Growth, compuesto por expertos en diferentes áreas enfocado en el crecimiento del negocio en diferentes ámbitos.

¿Qué harás a diario?
Preparar análisis y datos para las necesidades de los medios y las relaciones públicas.
Creación de modelos sencillos para automatizar procesos (deseable - muy valorada)
Qué esperamos de ti:",3.7,"OLX Group
3.7",Bogotá,-1,5001 to 10000 Employees,2006,Company - Private,Internet,Information Technology,$500 million to $1 billion (USD),-1
Apprentice Data Scientist,-1,"Digital
Apprentice Data Scientist - QuantumBlack

Bogota

Apply Now

Qualifications












Apply Now",4.4,"QuantumBlack
4.4",Bogotá,-1,501 to 1000 Employees,2009,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1
Senior Data Engineer,-1,"Company Description

We are looking for a Senior Data Engineer to add to our engineering team to help create a staffing software for Publicis. If you are team-oriented, love problem solving, and believe in delivery and iteration, keep reading!

Prodigious is a Publics Groupe’s production hub, Publicis is one of the largest communications groups in the world with over 80,0000 collaborators in over 100 countries. In Prodigious, we believe in the Power of One, for that we create an environment and a culture that allows high-performing teams to innovate and develop great experiences for our clients.

We are looking for highly talented and enthusiastic professionals that are passionate about Design, Digital Marketing, Code Quality, Continuous Delivery, and Continuous Improvement. You will have the opportunity to work together with our clients, in a distributed agile environment, where leadership is required but also built along with a senior team.

Job Description",3.6,"Prodigious
3.6",Bogotá,-1,201 to 500 Employees,2011,Subsidiary or Business Segment,Consulting,Business Services,Unknown / Non-Applicable,-1
Assistant Database Administrator,-1,"Supporting the Most Exciting and Meaningful Missions in the World

Assistant Database Administrator
o Associates Degree or higher in Computer Science or Information Technology.
o Minimum of 4 years’ experience in information technology is required, to include at least two (2) years of experience in Database development, database manipulation tools, Computer Based Training development, and using .NET tools and .net Integrated Development Environment tools, asp.net, and MySQL/SQL Server 2012.
o Current certification in database administration is required.
o Shall have the required certifications needed to support the ARAVI database and software needs, such as Certified Software Development Professional (CSDP), or hold a vendor/platform specific certification (e.g., Microsoft Certified Solutions Developer (MCSD), Microsoft Certified Applications Developer (MCAD), Microsoft Certified Database Administrator (MCDBA), and/or Oracle Certified Professional (OCP), or other equivalent certification.
o Demonstrated knowledge in general maintenance of computer hardware, Windows 10, and Microsoft Office Suite.
o English language ability equivalent to the Foreign Service Institute Level R/2, S/1; Spanish language ability equivalent to the Foreign Service Institute Level R/3, S/3 is required. Strong written English skills are preferred.
o Knowledge of Colombian safety standards and procedures required.
PAE is proud to be an Equal Opportunity Employer. Our hiring practices provide equal opportunity for employment without regard to race, religion, color, sex, gender, national origin, age, United States military veteran’s status, ancestry, sexual orientation, marital status, family structure, medical condition including genetic characteristics or information, veteran status, or mental or physical disability so long as the essential functions of the job can be performed with or without reasonable accommodation, or any other protected category under federal, state, or local law.

EEO is the Law Poster

EEO is the Law Poster Supplement",3.4,"PAE
3.4",Colombia,-1,10000+ Employees,1955,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),-1
Data Scientist,-1,"Software developer with strong academic background, problem solving skills and industrial experience. Interested in Computer Vision, Machine Learning and Natural Language Processing.


Responsibilities/Duties
Make major contribution to the implementation of our real time big data initiative.
Build and automate productized data processing pipelines in AWS big data platform.
Help improve our development process and standards through mentoring and leading-by-example.
Help define and implement data ingestion contracts.",3.9,"Mahisoft Inc
3.9",Colombia,-1,51 to 200 Employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
Software Engineer,-1,"Pacesetting. Passionate. Together. 自 1899 年起，HELLA 作为全球排名前 位的汽车供应商之一，通过创新的照明系统和汽车电子技术树立了行业标杆。此外，公司是零件市场和私营修理车间最重要的合作伙伴之一。我们的动力是塑造面向未来的机动性和培育中心市场趋势，如自动驾驶、能效、电气化、连通性、数字化以及个性化。每天，全世界有超过 36,000 名员工凭借专业知识和创新能力满怀热情地为此而奋斗。

Pacesetting. Passionate. Together. Since 1899, HELLA, one of the leading automotive suppliers worldwide, has shaped the industry with innovative lighting systems and vehicle electronics. In addition, the company is one of the most important partners of the aftermarket and independent workshops. What motivates us: Shaping the mobility of tomorrow and fostering the central market trends such as autonomous driving, efficiency and electrification, connectivity and digitization as well as individualization. Every day, 36,000 employees worldwide are committed to this with passion, know-how and innovative strength.",3.9,"Hella
3.9",Kilómetro 96,-1,10000+ Employees,1899,Company - Private,Transportation Equipment Manufacturing,Manufacturing,$5 to $10 billion (USD),-1
Software Engineer,-1,"At Workiva, we want a diverse mix of talented engineers who are product builders. If you don’t want to settle for “just doing the ticket”, and if you want to be empowered to change the product to solve customer problems, you’ll love it here. The technologies you know before-hand, or the technologies you leverage while solving problems, matter less than making software that real people enjoy using.

We're an agile team committed to maintaining a positive, safe, supportive, and results driven team culture. We routinely work on improving performance, user efficiency, and user experience in the application. Workiva uses a tight feedback loop with customers to re-prioritize work accordingly in an Agile development process. We’re committed to solving real customer problems and use this feedback loop to ensure we’re delighting them with our solutions.

The team routinely works full-stack. The frontend is a web application leveraging Dart, HTML5, and CSS. The backend services are in Python, Java, and Kotlin, and deployed in a Cloud environment using Kubernetes and Amazon AWS. The technology is a detail - we are confident that engineers can and will learn.

Workiva wants every team and individual to have autonomy and ownership over their team’s deployment, production monitoring, and architecture. We facilitate this by helping individuals grow over time in expertise and with opportunities to lead. Since engineers collaborate with the rest of Workiva’s teams to build a cohesive product, leadership and communication skills lead to growth and opportunity here.",4.3,"Workiva
4.3",Colombia,-1,1001 to 5000 Employees,2008,Company - Public,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),-1
Factored- Data Engineer,-1,"Who We Are:
Factored (an AI Fund Portfolio company) was conceived in Palo Alto, California by Andrew Ng and a team of highly experienced AI researchers, educators, and engineers to help address the significant shortage of qualified AI & Machine-Learning engineers globally. We know that exceptional technical aptitude, intelligence, communication skills, and passion are equally distributed around the world, and we are very committed to testing, vetting, and nurturing the most talented engineers for our program and on behalf of our clients.

We are currently looking for an exceptionally talented Data Engineer to join our team. You will be called on for a wide range of responsibilities, from data aggregation, scraping, validation, transformation, quality and DevOps administration of both structured and unstructured datasets. Ideally, you will be experienced in optimizing data architecture, building data pipelines and wrangling data to suit the needs of our algorithms and application functionality. Since you’ll be joining an early-stage startup at the ground level, you’ll need to be a self-starter with a high degree of initiative and accountability. You must be able to wear multiple hats and take on additional responsibility on our growing team.",3.1,"AI Fund
3.1",Medellín,-1,1 to 50 Employees,2018,Company - Private,Venture Capital & Private Equity,Finance,Unknown / Non-Applicable,-1
Senior Software Development Engineer,-1,"Landing AI is an artificial intelligence company that is helping other enterprises transform for the age of AI. We are applying AI to multiple industries, starting from manufacturing, agriculture and healthcare. This is a chance for you to get in on the ground floor of an exciting AI company.

As a Senior Software Development Engineer at Landing AI, you will be responsible for developing scalable AI applications and delivering optimized inference software to the edge, for our clients in the manufacturing, agriculture and healthcare space. By joining Landing AI, you will work with a top-notch AI and Engineering teams to define and build powerful AI products, such as the LandingLens visual inspection platform that was recently launched. With Landing AI, you will have the opportunity to deploy and scale AI services into different industries and work with us to unlock the economic impact behind AI adoption.
Here’s what you’ll do:",4.6,"Landing AI
4.6",Medellín,-1,51 to 200 Employees,2017,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
Developer and App Platform Software Engineer - Opportunity for Working Remotely,-1,"The Elevator Pitch: Why will you enjoy this new opportunity?

You have an analytical mind and a passion for the craft of software engineering, and you love solving problems and learning new things. Technologies come and go, but that excites you because of the endless possibilities it creates. You want to be a part of a collaborative environment whose teams care about the product they are creating, how they create it, and the impact it has on customers business objectives.



What is the primary need, technical challenge, and/or problem you will be responsible for?

Software Delivery

The Software Delivery program is a group of teams who are focused on providing an efficient, automated delivery experience for all MAPBU teams, while also supplying customers with a trusted location for sourcing secure, compliant, and verified Tanzu software. We balance our Product Teams need to ship quickly, with our customers need for secure, compliant, and verified software.



As a developer you know how frustrating it can be to spend months developing something only to wait weeks to see it land in production. You are keen to help visualize the hurdles that block an application getting to production through new development, partner tool integration all with the goal of speeding up this path to production in a customer complaint process. Tanzu Application Service - Tanzu Application Service provides businesses a platform to dramatically improve operator efficiency and developer productivity with respect to the applications they develop. This enables our customers development and IT operations teams to spend more time writing code, spend less time on mundane tasks and focus on activities that drive business value building and deploying great software.





- You use test driven development to create a high level of confidence in the quality of code that you ship.

- You design with an eye on modularity, seeking to be able to replace an integration easily

- You can communicate and collaborate with product and design in your development and you are constructive in sharing your opinions





The hiring manager for this role is an Engineering Manager or a Senior Engineering Manager who is keen to share the specifics of their program with you.





· Employee Stock Purchase Plan

· Medical Coverage, Retirement, and Parental Leave Plans for All Family Types

· Generous Time Off Programs

· 40 hours of paid time to volunteer in your community

· Rethink's Neurodiversity program to support parents raising children with learning or behavior challenges, or developmental disabilities

· Financial contributions to your ongoing development (conference participation, trainings, course work, etc.)

· Healthy and local inspired snacks in all our pantries

#TeamTanzu

This position is eligible for TanzuChallenge referral campaign

Engineering and Technology
Software Engineering
Business Leadership
Full Time
2020-12-23

VMware Company Overview: At VMware, we believe that software has the power to unlock new opportunities for people and our planet. We look beyond the barriers of compromise to engineer new ways to make technologies work together seamlessly. Our cloud, mobility, and security software form a flexible, consistent digital foundation for securely delivering the apps, services and experiences that are transforming business innovation around the globe. At the core of what we do are our people who deeply value execution, passion, integrity, customers, and community. Shape whats possible today at http://careers.vmware.com.

Equal Employment Opportunity Statement: VMware is an Equal Opportunity Employer and Prohibits Discrimination and Harassment of Any Kind: VMware is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions at VMware are based on business needs, job requirements and individual qualifications, without regard to race, color, religion or belief, national, social or ethnic origin, sex (including pregnancy), age, physical, mental or sensory disability, HIV Status, sexual orientation, gender identity and/or expression, marital, civil union or domestic partnership status, past or present military service, family medical history or genetic information, family or parental status, or any other status protected by the laws or regulations in the locations where we operate. VMware will not tolerate discrimination or harassment based on any of these characteristics. VMware encourages applicants of all ages. Vmware will provide reasonable accommodation to employees who have protected disabilities consistent with local law.",4.3,"VMware
4.3",Bogotá,-1,10000+ Employees,1998,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),-1
Senior Data Engineer - QuantumBlack,-1,"You will partner with our clients, from data owners and users to C-level executives, to understand their needs and build impactful analytics solutions

You will be flexible to travel to our clients’ offices to deliver presentations, gather information or share knowledge

You will contribute to cross-functional problem-solving sessions with your team and deliver presentations to colleagues and client

You will design and build data pipelines to support data science projects, following software engineering best practices

You will use state of the art technologies to acquire, ingest, and transform big datasets

You will own and have accountability for the delivery of technical work streams

You will mentor and guide more junior colleagues

You will map data fields to hypotheses and curate, wrangle, and prepare data for use in advanced analytics models

You will ensure information security standards are maintained at all time

You will create and manage data environments in the Cloud or on premise

You will have the opportunity to contribute to R&D projects and internal asset development",4.5,"McKinsey & Company
4.5",Bogotá,-1,10000+ Employees,1926,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1
Software Engineer,-1,"About Zest:
Zest’s mind-over-diet approach uses science-based methods to help you eat healthy while losing and maintaining your ideal weight. Our mission is to end the obesity epidemic and be the most compelling preventative health company that drives the world to see food differently, where everyone enjoys the food they eat, maintains a healthy weight, and lives happier and healthier lives. Zest is part of the AI Fund’s portfolio of investments.

About AI Fund:
AI Fund is a VC firm that harnesses the use of artificial intelligence to create innovative solutions for the big challenges of today. With the collective aspirations of our co-founders, we build companies from inception to market launch. We innovate, ideate, and validate to address some of the most pressing issues in human capital, healthcare, wellness, and other traditional industries.
Founded in 2017 by Dr. Andrew Ng, the $176 million-dollar funded venture firm is backed by top-tier VC firms and investors, and powered by the AI Fund teams’ combined experiences as AI pioneers, entrepreneurs, venture capitalists, and operators.",3.1,"AI Fund
3.1",Medellín,-1,1 to 50 Employees,2018,Company - Private,Venture Capital & Private Equity,Finance,Unknown / Non-Applicable,-1
Software Engineer,-1,"Mobile Software Engineer, SketchUp Mobile | XR Team

This Opportunity

If you’ve ever used SketchUp, you know it’s special software: 3D modeling that’s easy to learn, intuitive to use, and accessible to everyone. Try SketchUp for free in your Android, iOS, HoloLens, VR devices or on your computer browser, or explore creations from hobbyists and professionals on 3DWarehouse. Come work with us and serve millions of users every day.

As a member of the engineering team focused on SketchUp for mobile, you’ll be working to both refine and re-imagine how we deliver cutting edge 3D software on iOS and Android, helping people everywhere express and communicate their ideas.

We’re looking for someone who is highly skilled, motivated, collaborative -- and pretty low-key about it all. You should already have some experience writing scalable native mobile applications and have a ‘quality-first’ mindset, and you’re excited to roll up your sleeves for the next big challenge.



Part of Trimble, SketchUp is one of the most popular 3D modeling and design tools in the world. Today, millions of architects, engineers, contractors, woodworkers, artists, and other creatives use our software to design transit centers, treehouses, and everything in between. We support a healthy work/life balance and high-quality standards for software and coffee.



Trimble is transforming the way the world works by delivering products and services that connect the physical and digital worlds. Our core technologies in spatial positioning, modeling, connectivity and data analytics enable customers to improve productivity, quality, safety, and sustainability in design, architecture, and construction.







Trimble Inc. is proud to be an Equal Opportunity and Affirmative Action Employer and considers qualified applicants for employment without regard to race, gender, age, color, religion, national origin, marital status, disability, sexual orientation, status as a covered veteran in accordance with applicable federal, state and local laws, or any other protected factor. EOE/M/F/V/D",4.0,"Trimble
4.0",Colombia,-1,10000+ Employees,1978,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1
Software Engineer,-1,"Engineering at Nubank

We strive for state-of-the-art software development practices, that currently includes a variety of technologies. While we value candidates that are familiar with them, we are also confident that software engineers who are interested in joining Nubank will be able to learn from our team.
Horizontally scalable microservices written mostly in Clojure, using Finagle and leveraging upon functional programming techniques and hexagonal architecture
High throughput jobs and inter-service communication using Kafka
Continuous Integration and Deployment into AWS
Storing data in Datomic and DynamoDB
We are a process-light organization that values human interactions. We value working in small, independent teams that feel like small startups within the company, and eschew coupling and centralizing where realistic. We understand that execution is the key to success and optimize processes to remove bottlenecks.

You can read more about it in our blog and get some insights into how we work.



We want to have a product for everyone, and we build strong and diverse teams that rise to the challenge. We are a team of the most creative people in technology, and we hire under equal opportunity, irrespective of gender, ethnicity, religion, sexual orientation, or background. We are proud to say that 30% of Nubanker recognize themselves as part of the LGBTQ+ community, and 40% of our team comprises women in all positions and seniority levels. We are a very process-light organization that values human interactions, and that is an essential part of our culture. At Nubank, everyone has the opportunity to speak up and participate, grow, and share ideas.",4.2,"Nubank Brasil
4.2",Bogotá,-1,1001 to 5000 Employees,2013,Company - Private,Banks & Credit Unions,Finance,Unknown / Non-Applicable,-1
Channel Sales Engineer,-1,"About Netskope


Today, there's more data and users outside the enterprise than inside, causing the network perimeter as we know it to dissolve. We realized a new perimeter was needed, one that is built in the cloud and follows and protects data wherever it goes, so we started Netskope to redefine Cloud, Network and Data Security.
Since 2012, we have built the market-leading cloud security company and an award-winning culture powered by hundreds of employees spread across offices in Santa Clara, San Francisco, Seattle, Bangalore, London, Melbourne, and Tokyo. Our core values are openness, honesty, and transparency, and we purposely developed our open desk layouts and large meeting spaces to support and promote partnerships, collaboration, and teamwork. From catered lunches and office celebrations to employee recognition events and social professional groups such as the Awesome Women of Netskope (AWON), we strive to keep work fun, supportive and interactive.Visit us at Netskope Careers and follow us on Twitter @Netskope and Facebook.

The Netskope Channel Sales Engineer will come on board with the full support of the executive team. This is an amazing opportunity for the sales professional who has a history of completely dominating their territory and who wants to make an impact on building the next iconic cloud security company.






#LI-MM1",4.2,"Netskope
4.2",Bogotá,-1,1001 to 5000 Employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
Senior Software Engineer,-1,"* ONLY CVs SUBMITTED IN ENGLISH WILL BE CONSIDERED*

The Opportunity:

We’re looking for a Senior Software Engineer to help us push the boundaries of what education can offer through the power of technology. Education is our passion and our team members bring that to work each day as they aim to advance learning in every region of the world. Blackboard is the world's leading education technology company, providing dynamic products and services to the global education community. We’re focused on driving innovation in EdTech and working with our clients to create a smarter learning environment.

For more information about Blackboard Inc. and our career opportunities, please visit www.blackboard.com.

This role focuses on Blackboard Learn, where we pride ourselves on creating well-designed web and mobile solutions to support learners, instructors, and administrators. Blackboard Learn allows learners and instructors to access online educational experiences wherever and whenever they want through web and mobile devices. Our technology helps instructors breathe life into educational content, brings efficiency to day-to-day tasks, and empowers instructors with tools to engage and assess every learner. We help motivate learners by promoting collaboration, communication, and connections with their peers and instructors.

As Senior Software Engineer, your specific responsibilities will include:




This job description is not designed to contain a comprehensive listing of activities, duties, or responsibilities that are required. Nothing in this job description restricts management's right to assign or reassign duties and responsibilities at any time.

Blackboard is an equal employment opportunity/affirmative action employer and considers qualified applicants for employment without regard to race, gender, age, color, religion, national origin, marital status, disability, sexual orientation, gender identity/expression protected military/veteran status, or any other legally protected factor.",3.8,"Blackboard
3.8",Bogotá,-1,1001 to 5000 Employees,1997,Company - Private,Computer Hardware & Software,Information Technology,$500 million to $1 billion (USD),-1
CRM Data Analyst,-1,"J.S. Held is a global professional services/consulting firm specializing in construction, forensic architecture & engineering, environmental, health & safety services, equipment, water and fire restoration, and forensic accounting services.

CRM Data Analyst (Remote Position)

Role Description
Maintains multiple functions of the CRM with a primary goal of ensuring data integrity
Responsible for the quality and consistency of data used to drive BD and Marketing efforts
Reports to VP, BD Operations with close collaboration with CRM Administrator, Marketing Manager, Enterprise Data Architect, and other stakeholders.
Responsibilities
Are you a good fit for this position?
Essential Skills and Qualifications
#LI-PF1",4.1,"J.S. Held
4.1",Medellín,-1,501 to 1000 Employees,1974,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1
Senior C++ Software Engineer,-1,"Due to exposure to international customers we can only consider candidates who are proficient in English.
Please submit your resume in English language.

We are looking for a Senior C++ Software Engineer to produce and implement high quality software solutions. You will work with upper management to define software requirements and take the lead on operational and technical projects. In this role, you should be able to work independently with little supervision. You should have excellent organization and problem-solving skills. If you also have hands-on experience in software development and agile methodologies, we’d like to meet you. Your goal will be to develop high-quality software that is aligned with user needs and business goals.

Responsibilities",-1,ease solutions Pte Ltd,Bogotá,-1,Unknown,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
Customer Success Data Analyst,-1,"We’re looking for talented individuals interested in joining a new and growing global company. At Slang, you’ll be an early team member of a well-funded startup spun out from MIT. We’re building a world-class team to revolutionize language learning with cutting-edge technology and beautiful design.


What we’re working on at Slang
Slang started at MIT as a research project on using AI and NLP to make learning a new language as efficient as possible. Our technology powers a highly adaptive e-learning platform that offers an unprecedented variety of specialized English courses and proficiency tests for career development in over 80 fields like Sales, Finance, Logistics, Medicine, and Law. We already have the largest professional English offering in the world.

Learn more about our unique approach at slangapp.com.",5.0,"Slang
5.0",Bogotá,-1,1 to 50 Employees,-1,Company - Private,Education Training Services,Education,Less than $1 million (USD),-1
Database Administrator (DBA),-1,"Who is Bizagi?

Bizagi delivers an engaging, consumer-friendly, process automation platform that connects people, applications, devices and information. Fueled by a community of over 1 million downloads, over 1 thousand enterprise customers, operating in over 50 countries and the best pricing model on the market - it’s no wonder Bizagi has been recognized by industry analyst firms such as Gartner, Forrester Research & IDC as a leading platform for Intelligent Process Automation!

As a global leader in digital business transformation, Bizagi provides the power to deliver rapid process automation and ignite digital business transformation across the enterprise. Bizagi’ s digital business platform wraps around existing IT systems, giving organizations the immediate business agility and process orchestration required to compete in the digital economy.

Bizagi is a very fast-growing software business, seen as an innovator within the Business Process Management (BPM) market. Bizagi’s vertical solutions and the underlying platform help over 300 enterprise customers across all industries improve, automate and streamline their business processes.

This person is going to be responsible for maintaining and administer the Cloud customer databases, scheduling maintenance tasks, and issuing recommendations to the product/support team to maintain their correct performance.



+5 years of experience as a database administrator

+4 years managing SQL Server

Knowledge of Azure Server (desirable)

English: Advanced level",4.1,"Bizagi
4.1",Bogotá,-1,501 to 1000 Employees,1989,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),-1
Commercial Data Analyst Senior,-1,"En OLX Autos estamos buscando Commercial Data Analyst Senior para sumarse a nuestra oficina en Bogotá.

Cuales serán tus responsabilidades?
Desarrollar modelo de datos, reportes, paneles, algoritmos y herramientas de inteligencia analítica de dealer que utilizan todos los datos internos y externos disponibles, contribuir en la toma de decisiones para mejorar la operación y, apoyar a que el negocio cumpla sus metas y aumente las ventas e ingresos.
Integrar las fuentes internas y externas de datos, gestionar los flujos de datos de dealer y habilitar esta información en tiempo y forma a los stakeholders en reportes, paneles y herramientas de inteligencia analítica comercial.
Verificar la consistencia de datos y KPI´s de un comparativo de reportes, que permiten la credibilidad de los datos, reportar inconsistencias de datos a la operación para su mejora.


OLX es la plataforma de clasificados líder en mercados emergentes. Nuestra misión es hacer súper fácil la conexión entre las personas para comprar, vender o intercambiar bienes o servicios promoviendo las economías locales.OLX es parte de OLX Group, compañía global de producto y tecnología que tiene 17 marcas, presencia en más de 40 países y cuenta con un equipo de más de 5000 personas.

Estamos orgullosos de ser diferentes y de trabajar diferente. Combinamos el espíritu y la agilidad de una start-up con la madurez y trayectoria de una empresa de más de 100 años de antigüedad como es Naspers.",3.7,"OLX Group
3.7",Bogotá,-1,5001 to 10000 Employees,2006,Company - Private,Internet,Information Technology,$500 million to $1 billion (USD),-1
"Senior Software Development Engineer Big Data, AWS EMR",-1,"Want to change the world with Big Data and Analytics? Come join us on the Amazon EMR team in Amazon Web Services!

Amazon EMR is a web service which enables customers to run massive clusters with open-source data processing frameworks like Apache Hadoop, Spark, Presto, Hive, HBase and more, with the ability to effortlessly scale up and down as needed. We run large number of customer clusters, enabling a variety of customer use cases including analytics and web-scale machine learning.

We are doing innovative work on the open source data processing frameworks with the goal of making the EMR the best place to run big data workloads. Were looking for top engineers to design and build features and accelerate the performance.

You will work backwards from the customer needs and you will get to do everything from designing and building large scale systems and cutting-edge features for the savviest customers in the business.

You will have a chance to work with the open source community and contribute significant portions its software to open source projects including Hadoop, Spark, Presto, Hive and HBase. You need to not only be a top software developer with excellent programming skills, an understanding of distributed systems and parallel data processing, and a stellar record of delivery but also excel at leadership and customer obsession and have a real passion for massive-scale computing. If you want to truly test your mettle against the hardest challenges in distributed systems to build solutions for large scale problems in a wide variety of domains, come join our group.

Your responsibilities will include:
· Designing and building the next-generation technologies that will make EMR the best environment to run large-scale data processing workloads.
· Working on complex problems in distributed systems and query engines.
· Translation of complex functional and technical requirements into detailed architecture and design.
· Deliver systems and features with top-notch quality, on time.
· Own the software development process end-to-end, including: working with engineers and product managers to develop requirements; designing, architecting, planning, implementing, and testing new systems and features; deploying, and operating the production EMR systems.

By joining our team, you will get to work with a minimum of technical supervision, while playing a variety of roles as needed to respond efficiently to multiple program priorities. You will get to collaborate with some of the best and brightest minds in the industry. You'll enjoy a competitive salary, great benefits, a creative and agile work environment, and the exciting opportunity to be part of a fast-paced and growing team and one of the most innovative technology companies - but most of all, you will get the satisfaction of making products that millions use everyday to great effect!

To learn more about EMR and the team:
· AWS EMR: https://aws.amazon.com/emr/
· AWS Big Data Blogs: https://aws.amazon.com/blogs/big-data/




· Bachelors Degree in Computer Science or related field or equivalent work experience.
· 7+ years professional experience in software development.
· Strong knowledge of Computer Science fundamentals in object-oriented design, data structures, algorithm design, and problem solving.
· Production level experience in one modern programming language such as Java, Scala.



· Knowledge of and contribution to the Hadoop ecosystem.
· Experience with building distributed systems, query engines and database systems.
· Experience developing complex production-quality software systems.
· Ability to take a project from scoping requirements through actual launch of the project.
· Experience in communicating with users, other technical teams, and management to collect requirements, describe software product features, and technical designs.
· Experiencing mentoring junior software development engineers and driving engineering excellence.
· Strong knowledge of Computer Science fundamentals in object-oriented design, data structures, algorithm design, and problem solving.
· Meets/exceeds Amazons leadership principles requirements for this role
· Meets/exceeds Amazons functional/technical depth and complexity for this role


Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us",3.9,"Amazon
3.9",Bogotá,-1,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
Data Architect,-1,"Somos la consultora de tecnología que habilita la transformación digital de las organizaciones líderes de América Latina a través de soluciones basadas en la nube.

Requerimos para nuestro equipo de trabajo Data Architect para proyectos de toda la región.

Educación: Profesional en ingeniería de sistemas o ingenierías afines, matemáticas o áreas afines a ésta.

Experiencia: +6 años de experiencia en implementación de plataformas de TI en un rol altamente técnico y analítico.

+5 años de experiencia en la implementación de la plataforma Data Lake/Datawarehouse/Hadoop incluidos +3 años de experiencia práctica en implementación y puesta a punto del rendimiento de las implementaciónes de Hadoop/ Spark.

Experiencia en la nube, de preferencia en GCP (Cloud Storage, DataFlow, BigQuery, BigTable, DataSub/Pub, DataProc, Composer).

Conocimientos específicos:
Funciones y Responsabilidades:
Soft Skills:
¡Si te encuentras interesado y cumples con el perfil esperamos tu postulación!",3.4,"Xertica
3.4",Bogotá,-1,51 to 200 Employees,-1,Contract,-1,-1,Less than $1 million (USD),-1
Software Engineer (L3),-1,"Because you belong at Twilio.

The Who, What, Why and Where

At Twilio, our mission is to power the future of communications. Twilio SMS Engineering is looking for a Senior Software Engineer to join our new SMS team in Bogotá, Colombia to work on our SMS and SMPP connectivity layer with the purpose to build and optimize for SMS delivery. To take it to scale, you will be developing a complex distributed platform in Java and will be concerned with availability, throughput, latency, and data integrity. At the core are cloud technologies that enable deployment and management of computing resources globally.

Who?

Twilio is looking for versatile software engineers with product thinking eager to bring our cloud-hosted platform to new heights and who lives the Twilio Magic. They also have:


As a Software Engineer, you will live the Twilio Magic values:


Twilio has democratized communications channels like voice, text, chat, and video by virtualizing the world's telecommunications infrastructure through APIs that are simple enough for any developer to use, yet robust enough to power the world's most demanding applications.

The Twilio's SMS platform enables companies to integrate communications directly into their applications via simple cloud APIs and with on-demand global reach. Twilio is therefore challenged with abstracting away a world of complexity so that our customers can go global without concern for managing a global communications network, carrier integrations and relationships throughout the world.

Twilio is a company that is empowering the world's developers with modern communication in order to build better applications. Twilio is truly unique; we are a company committed to your growth, your learning, your development, and your entire employee experience. We only win when our employees succeed and we're dedicated to helping you develop your strengths. We have a cultural foundation built on diversity, inclusion, and innovation and we want you and your ideas to thrive at Twilio.



This position will be located in our Bogotá office but is open to remote candidates within Colombia. Around the world, Twilio offers benefits and perks to support the physical, financial, and emotional well being of you and your loved ones. No matter where you are based, you will experience a company that believes in small teams for maximum impact; seeks well-rounded talent to ensure a full perspective on our customers' experience, understands that this is a marathon, not a sprint; that continuously and purposefully builds an inclusive culture that empowers everyone to do their best work and be the best version of themselves.



Millions of developers around the world have used Twilio to unlock the magic of communications to improve any human experience. Twilio has democratized communications channels like voice, text, chat, video and email by virtualizing the world's communications infrastructure through APIs that are simple enough for any developer to use, yet robust enough to power the world's most demanding applications. By making communications a part of every software developer's toolkit, Twilio is enabling innovators across every industry — from emerging leaders to the world's largest organizations — to reinvent how companies engage with their customers.",4.2,"Twilio
4.2",Bogotá,-1,1001 to 5000 Employees,2008,Company - Public,Internet,Information Technology,$1 to $2 billion (USD),-1
